title,author,genre,sex,view,recommandation_count,total_serial_num,preferred_age
과로사로이세계방랑,선데,판타지 퓨전,남자,9398,767,65 ,30
아이언맨,rwar,무협 퓨전,남자,12,0,1 ,20
성경마지막때,소설특강,판타지 현대판타지,남자,31,0,1 ,20
결혼에대하여,필요한날,중·단편 일반소설,남자,136,6,9 ,50
아끼부텨천먀지죤!,테에에엥,무협,남자,94,1,1 ,20
사막의소드마스터,922,판타지 전쟁·밀리터리,남자,122215,5014,131 ,30
복사초능력자가마물을상...,한별나라,판타지 현대판타지,남자,2619,193,17 ,40
레벨업하는무당님!,글쓰다밤샘,판타지 현대판타지,여자,28,3,1 ,40
종말전쟁의영웅이었던누...,리인포스,현대판타지 라이트노벨,남자,1221,141,0 ,20
망상러의초현실생활,이과생작가,퓨전 현대판타지,남자,68,19,4 ,30
이세상은몬스터인데저...,한별나라,판타지 퓨전,남자,1225,140,16 ,40
천마님아름다우십니다.,돈깡,퓨전 현대판타지,남자,1566,121,13 ,20
저세상텐션우리사랑베이비,체력싸움,현대판타지 퓨전,남자,30,4,2 ,30
바람의검:이계의무공을...,김현(金玄),퓨전 판타지,남자,40218,948,174 ,50
악의서,ustas,판타지,남자,99,8,3 ,20
경험치로미래가보여,아이언강,현대판타지 판타지,남자,3841,158,15 ,50
경험치로미래가보여,아이언강,현대판타지 판타지,남자,3841,158,15 ,50
나만의정의,oldboy77,일반소설,남자,325,14,28 ,40
자연인용사되다.,무난하게에,퓨전 게임,남자,234,42,9 ,30
만능농부가아포칼립스에서...,김무진,판타지 게임,남자,570,42,6 ,40
물약으로천하무적,JJunii,판타지,남자,5656,275,31 ,50
이세계가미쳐날뛴다,마셜플랜,퓨전 판타지,남자,57,16,4 ,30
격전(格戰),독사자랑,판타지 퓨전,남자,3572,402,57 ,30
블러디타겟,돠돠돠,현대판타지 공포·미스테리,여자,42,7,0 ,30
NPC입니다,자란93,게임 판타지,남자,435,66,18 ,20
이세계경력직,량까,퓨전 판타지,같음,36,10,3 ,20
총잡이로1위가될수있었다.,파란시,판타지 퓨전,남자,528,82,8 ,20
매지컬시니어즈-영원한황...,fpqk7414,판타지 현대판타지,남자,41,11,3 ,20
너의버킷리스트,갓벽,로맨스 판타지,남자,9,0,1 ,10
하늘에서떨어지는이만개...,ho896,판타지 퓨전,같음,9,1,2 ,20
내가제일정상인인것같아,김태신,로맨스 라이트노벨,남자,654,82,25 ,20
꽃이피고지듯이,칠묘,로맨스 판타지,여자,54,2,3 ,10
데스나이트일대기,속이뻥,판타지 일반소설,남자,721,66,17 ,10
데스나이트일대기,속이뻥,판타지 일반소설,남자,721,66,17 ,10
파일럿은바다를난다!,k1628_tg..,대체역사,남자,60,0,2 ,20
과학의지평,스크한,현대판타지 SF,남자,13466,969,15 ,20
Hiddener:더이상평범할...,윤희비,판타지 현대판타지,남자,2236,125,46 ,30
DarkHorse(빛과그림자...,LIRANA,판타지 일반소설,여자,15,0,3 ,20
저승넷SSS급박수무당헌터,박윤,현대판타지 퓨전,남자,114,7,3 ,30
전생용사와마왕님은소꿉...,애니전문가,현대판타지 라이트노벨,남자,257,4,2 ,40
SSS급조연,초여름밤,현대판타지,남자,388,48,6 ,40
미몽-비명의미로,메리디안,현대판타지 추리,남자,542,69,34 ,40
내매니저는스타작가님,소광생,현대판타지 퓨전,남자,3701404,119194,190 ,40
내소환수가책이라니????,설이오빠,판타지 현대판타지,남자,203,41,4 ,20
아델루스(광휘의기사),기억속상자,판타지 로맨스,남자,2625,434,21 ,30
위대한설탕군단을위하여,갈고리곰,퓨전 현대판타지,남자,12866,834,37 ,20
릴레이환생자가귀농을희망,세이지즈,퓨전 판타지,남자,23,0,1 ,50
고양이에관한진실,꿈의산책자,판타지 퓨전,남자,0,0,0 ,20
용왕의차남,dae1503,퓨전 판타지,남자,147,34,8 ,30
회귀한게임기획자와환생...,밀괴,퓨전 게임,남자,8562,621,114 ,30
악의순수성,은견휴,판타지,남자,61,7,3 ,20
가면수집가,로얄덕,현대판타지 판타지,남자,268,12,6 ,20
마법컴파일러,샤프볼펜,퓨전 판타지,남자,6,2,1 ,20
잿빛구름과푸른하늘,로터스1932,판타지 전쟁·밀리터리,남자,7,0,1 ,20
그림자에담은빛,aehoo112..,일반소설,남자,493,99,33 ,40
외톨이의세계는멸망했다,시적,현대판타지 퓨전,남자,11719,751,119 ,20
세티아왕국의작은영주님,렌시아a,판타지,남자,2655,73,37 ,50
판게아의중원,아랑깜이,판타지 무협,남자,939,119,17 ,40
아리아-괴물이된아이,알리야,판타지 로맨스,남자,3884,132,150 ,20
내가살아가는아포칼립스,박남자,현대판타지,남자,555,90,9 ,40
내가살아가는아포칼립스,박남자,현대판타지,남자,555,90,9 ,40
세계를바꾸시오,황송해요,퓨전 현대판타지,여자,423,57,17 ,20
차원관리국직원이되었다.,머스크메론,퓨전 SF,남자,12,1,2 ,20
자아도:칼의이야기,최준연,무협,남자,9567,959,37 ,40
브라이트월드,메릿사,게임 판타지,남자,119,0,9 ,30
영웅될수있을까?,N4U,현대판타지,남자,31,9,3 ,10
포인트로종말을사는법,산영(山影),현대판타지 퓨전,남자,3225,275,17 ,30
완벽한왕국을위하여,송주영,판타지,여자,63,13,4 ,20
엘프와방사능그리고미친...,날개뱀,판타지 퓨전,남자,494,83,12 ,20
사이다중독자,고래세상,현대판타지 추리,남자,6,0,1 ,10
라이프이즈어게임내겐...,속달우편,판타지 게임,남자,105,22,4 ,40
나는인류의적이다,버터맛팝콘,판타지 현대판타지,남자,639,66,8 ,20
내눈에집필이보여,사후세계,현대판타지 퓨전,남자,311,68,7 ,20
탄금대의전설,팍스트롯,판타지 대체역사,남자,8726,450,51 ,50
인형사의정비기록,L4Ku,현대판타지 퓨전,남자,31072,1587,143 ,30
이세계의무당,공백이,판타지 현대판타지,남자,1764,125,24 ,20
시스템이날조폭으로만들...,Jay.C,현대판타지 퓨전,남자,131,11,0 ,30
도무지침공할맛이안나...,양념92,판타지 퓨전,남자,292,33,7 ,20
일본은반드시침몰한다:...,철목,현대판타지 퓨전,남자,1694,219,33 ,40
헌터님납치좀하겠습니다,꽃들의전쟁,판타지 퓨전,남자,279,26,13 ,20
로또1등의상태창,썬오브춘식,게임 판타지,남자,1328,32,22 ,20
마인드트래커(MindTracker),마인드아머,현대판타지 SF,남자,36,4,3 ,40
세계관최강마왕님,박별,퓨전 판타지,남자,40961,1005,58 ,10
건달천마,이현림,무협 판타지,남자,3505,271,23 ,50
후삼국난세에서살아남기,rocstern,대체역사,남자,250,19,0 ,20
별빚30억,마이너리,SF 판타지,남자,59,7,9 ,30
내가바로최강이다!,데스파시토,판타지 전쟁·밀리터리,남자,3519,73,58 ,50
이별의땅,23423434,판타지,남자,6,0,0 ,20
몬스터흥신소,마스티,퓨전 현대판타지,남자,19721,1961,88 ,40
몬스터흥신소,마스티,퓨전 현대판타지,남자,19721,1961,88 ,40
블랙워커7,shakeguy,판타지 SF,남자,839,4,22 ,40
대장군,홍선수,무협 전쟁·밀리터리,남자,5673,96,42 ,50
티나제인,민이정,판타지 아동소설·동화,남자,60,20,3 ,20
멸망한세계의구원자가된...,간달푸,판타지 퓨전,남자,258,53,9 ,40
멸망한세계의구원자가된...,간달푸,판타지 퓨전,남자,258,53,9 ,40
게임속문어가되었다,곰취,판타지 게임,남자,12,1,1 ,20
이BJ는리액션이창렬합니다,갈킹,현대판타지 게임,남자,36,5,2 ,20
노예는불법인데요,엠나장,판타지 퓨전,남자,159,25,4 ,20
﻿카드게임우승자였던내가...,동화당,판타지 퓨전,남자,340,36,6 ,20
신입히어로인내스승은...,국밥충,판타지 현대판타지,남자,512,56,7 ,20
모태솔로금지법,prevail1,판타지 드라마,남자,1058,78,21 ,30
아직도조선시대,고악,중·단편 드라마,남자,169,2,21 ,50
따라잡아봐,s_and,스포츠 판타지,남자,14,6,2 ,20
신잡으러탑오른다,늘새벽,현대판타지 판타지,남자,273,17,9 ,20
삼국지:천명을받들다,냐냐옹스,대체역사 퓨전,남자,7170,496,12 ,30
히어로소울링커즈,포비트라,라이트노벨 현대판타지,남자,265,42,14 ,20
히어로소울링커즈,포비트라,라이트노벨 현대판타지,남자,265,42,14 ,20
InnerGame(부제:좀비주...,미도스지,추리 공포·미스테리,남자,238,38,22 ,30
아무도궁금해하지않았던...,이야기장이,판타지 퓨전,남자,4512,269,57 ,30
내남편을찾습니다!,치약나라,로맨스 판타지,남자,438,106,18 ,30
아카데미의회귀재능자,TOMA.,현대판타지 퓨전,남자,160832,5693,55 ,20
영혼을포식하는자,조설운,퓨전 판타지,남자,62,6,3 ,30
카네이션,n2546_ls..,판타지 로맨스,남자,3,1,1 ,20
원수의손자가되었다,글쟁이K,판타지,여자,19,2,1 ,50
루-일레의유산,D.V,판타지 중·단편,남자,31,3,2 ,20
재벌가막내아들,글쟁이K,대체역사 현대판타지,남자,439,4,3 ,50
헌터는축구하면안되나요?,ovs,퓨전 스포츠,남자,211,8,7 ,40
그래서주인공이누군데?,K.B,퓨전 현대판타지,남자,94,16,4 ,30
그래서주인공이누군데?,K.B,퓨전 현대판타지,남자,94,16,4 ,30
청년백수,장또올,현대판타지 퓨전,남자,5799,51,43 ,50
병적세계,aterot,퓨전 판타지,남자,190,43,0 ,20
가즈아!스타트업!,blackink,드라마 연극·시나리오,남자,2536,283,110 ,50
넘사벽이되어사후세계로...,전조등,판타지 현대판타지,남자,7357,371,29 ,20
혹시와역시,jyjyjyjy..,로맨스 일반소설,남자,20,0,3 ,20
갓스트리밍,비행몽상,판타지 퓨전,남자,257,30,8 ,20
세상을구해볼까합니다,PSD,현대판타지 퓨전,남자,266,7,2 ,20
앤의탑,Harang95,판타지,남자,27,1,3 ,20
요리집마물포장마차,포비트라,게임 판타지,남자,2249,268,21 ,20
마운드로돌아왔다,탈주병,스포츠 현대판타지,남자,1740466,47307,146 ,40
사관학교의얼간이가되었다.,크씽,판타지 퓨전,남자,610,89,8 ,20
맹인의레퀴엠,독점
  5년 약정할부,퓨전 현대판타지,남자,2965,141,28 ,40
마지막비상,D.Gehrma..,판타지 중·단편,남자,2,0,1 ,10
iLIVEyou(아이리브유),joocheck,일반소설 공포·미스테리,같음,7,1,1 ,40
이세계고아로전생해신전...,호박떡잎,판타지,남자,63,2,2 ,30
무림포칼립스,조요미,무협 판타지,남자,47796,1449,52 ,40
공동수사,김태평아내,추리 드라마,여자,431,42,4 ,30
경계에선자,꼬막후,현대판타지 판타지,남자,181,24,7 ,50
경계에선자,꼬막후,현대판타지 판타지,남자,181,24,7 ,50
드림워커-자각몽을꾸는...,쿠마77,판타지 퓨전,남자,1055,159,22 ,20
허상,련탱,공포·미스테리 추리,남자,21,3,1 ,10
두영웅,Rayyan,현대판타지 판타지,남자,7,2,0 ,10
헌터로서레벨업,릴개,현대판타지 판타지,남자,2400,243,20 ,20
HUNTERnGATHERER,9도,일반소설 대체역사,남자,3735,684,55 ,40
이세계가되어버린지구,ciork,퓨전 현대판타지,남자,8,1,1 ,20
검사내전,좌능선,현대판타지 판타지,남자,4459,152,30 ,50
더게임무림,ckdtjr20..,무협 게임,남자,26,7,0 ,20
남비서의사생활,카카오98,로맨스 현대판타지,남자,24,2,2 ,50
드래곤헌터드래곤,홀리데이즈,판타지 퓨전,남자,336,39,11 ,20
거미마녀의물약,kapel,판타지 대체역사,남자,34,0,6 ,20
슬기로운조작생활,야식자,현대판타지 퓨전,남자,859,108,15 ,40
2816소드마슈터,테에에엥,SF 퓨전,남자,0,0,0 ,20
피보면다뒤진다,쓰임,판타지 퓨전,남자,119,11,8 ,30
중원최강유모!!!!,청건,무협,남자,1100,46,8 ,50
회사원김기자,낭만객잔,일반소설 판타지,남자,1541,125,31 ,50
촌놈이너무강함,라가온,퓨전 판타지,남자,227,14,6 ,20
마왕의관찰일기,초록바퀴,퓨전 판타지,남자,9640,598,92 ,20
기억이주,정상우,SF 현대판타지,남자,186,14,14 ,20
동쪽의아이들,문하성,현대판타지 추리,남자,199,55,15 ,30
동쪽의아이들,문하성,현대판타지 추리,남자,199,55,15 ,30
대한제국의황제는독립군...,이지승,대체역사,남자,2736,82,20 ,20
[삼타눌의안식처],핀달릴,판타지,남자,530,80,24 ,20
필드위의매지션,원미닛,스포츠 현대판타지,남자,295970,8310,39 ,40
[삼타눌의안식처],핀달릴,판타지,남자,530,80,24 ,20
아카데미에서나만마족이다,프로틴펌핑,현대판타지 퓨전,남자,9854,526,20 ,20
어..여기게임세계가아닌...,kuku05,판타지,남자,0,0,0 ,30
내안에용있다,낌리94,현대판타지 판타지,남자,399,89,13 ,20
내직업은택배기사,뿌엉이만세,게임 판타지,여자,13,2,1 ,30
십이성야가,cyh8221,판타지 라이트노벨,남자,15,3,3 ,20
이세계로날아간로또1등,제이드킴,판타지 로맨스,여자,87,5,6 ,30
하늘이내린재능,Goldsun,퓨전 현대판타지,남자,2940,282,19 ,50
태권도로이세계구원,하울찬,퓨전 판타지,남자,657,80,11 ,30
오로지나혼자오롯이.,해피배드,판타지 퓨전,남자,20,2,2 ,10
AnotherKorean,Hwan타스틱,판타지,남자,12599,754,142 ,50
하얀신성,괄라딘,판타지,남자,26,3,0 ,10
시월드제왕김박사와사는법,꼬알여사,중·단편 드라마,남자,399,31,12 ,50
멸망하지않는법,황학사,현대판타지,남자,5626,137,40 ,40
여왕들의전쟁,12개월,판타지 전쟁·밀리터리,남자,24,0,2 ,10
아빠의아포칼립스.,은명인,현대판타지 판타지,남자,672,44,12 ,40
당신은X맨이아닙니다!,퀘이사M,퓨전 SF,남자,130,19,9 ,40
전생하니확찐자!?,안티오크,퓨전 판타지,남자,2617,206,39 ,30
반달이뜨는날(재능없는...,MW랑이,판타지 SF,남자,717,107,44 ,20
DATEINDESPAIR,후훗충,팬픽·패러디 라이트노벨,남자,40,0,5 ,10
맹인검마록,위운,무협,남자,2093,80,15 ,50
맹인검마록,위운,무협,남자,2093,80,15 ,50
살인게임:최초발견자,muemue,현대판타지 추리,남자,159,36,7 ,40
영웅이라불러라,수수한구름,퓨전 현대판타지,남자,5861,1443,45 ,40
라이프내비게이션,온조(溫祚),판타지 현대판타지,남자,2518,233,16 ,50
라이프내비게이션,온조(溫祚),판타지 현대판타지,남자,2518,233,16 ,50
그녀는...,태림림,로맨스,남자,3081,251,90 ,50
1부:카인,B감,판타지 퓨전,여자,22,0,7 ,50
1부:카인,B감,판타지 퓨전,여자,22,0,7 ,50
수학천재의주식단타,예카마엘,현대판타지,남자,5367,285,14 ,50
수학천재의주식단타,예카마엘,현대판타지,남자,5367,285,14 ,50
망각의기사,망군,퓨전 판타지,남자,785,23,38 ,20
불구자,송림83,판타지,남자,2,0,1 ,30
이세계의모험가,방수성수건,판타지,남자,1005,88,1 ,20
어서오세요명문S급헌터...,알코올인미,퓨전 판타지,남자,1441,107,16 ,20
망나니세자가F랭크헌터...,비욘드R,현대판타지 퓨전,남자,3387,296,2 ,30
데스게임에서잡종이살아...,yukia,현대판타지,남자,36,3,5 ,20
통제사또,검고양이,전쟁·밀리터리 판타지,남자,3070,151,0 ,50
에이스파일럿이어도이건좀,연병장,판타지,남자,12927,636,68 ,20
내소설속둠스데이로떨...,김주광,퓨전 현대판타지,남자,13490,411,27 ,40
정령과함께,Spirit7,현대판타지 판타지,남자,26,5,3 ,20
지금후회하고있습니까.,muemue,현대판타지 로맨스,남자,34,6,3 ,40
종말에서살아남는방법,몽뢰,현대판타지 게임,남자,135,24,4 ,20
태고에마녀가있었다.,은월초,판타지 퓨전,여자,24,1,2 ,20
악마는취업난,Yill,현대판타지,남자,956,84,28 ,30
기억을듣는회사원,파뱅이,현대판타지 판타지,남자,2158566,74407,175 ,40
나더하기너,다채하,로맨스,여자,10,0,1 ,20
나더하기너,다채하,로맨스,여자,10,0,1 ,20
황실의식객은무능합니다,김그나,판타지,남자,2585,108,35 ,20
도와주세요삼각산신선님!,채채옹,현대판타지 라이트노벨,남자,193,28,11 ,20
회귀한짐꾼이너무강해!,박거정,퓨전 판타지,남자,2564,157,10 ,40
쌍란전설,exi2,판타지 퓨전,남자,1111,175,20 ,30
그녀의말은씨가된다,이성운,현대판타지,남자,8,0,1 ,20
목숨걸고메이저리거,빵구박,스포츠 현대판타지,남자,14919,771,17 ,50
엑스트라막내공자,취훈,판타지,여자,286,26,6 ,10
재벌2세들의고통과암흑,ksw8470,판타지 현대판타지,남자,236,29,5 ,10
